company_name,services,website_url
AIMS OIL AND GAS EQUIPMENT TRADING,FLOW COMPUTER,https://aimsgt.com
AIMS OIL AND GAS EQUIPMENT TRADING,FLOW METERS - ULTRA SONIC TYPE,https://aimsgt.com
AIMS OIL AND GAS EQUIPMENT TRADING,LEVEL GAUGES / SIGHT GLASS,https://aimsgt.com
AIMS OIL AND GAS EQUIPMENT TRADING,Level Profiler- Oil water interface,https://aimsgt.com
AIMS OIL AND GAS EQUIPMENT TRADING,TEMPERATURE ELEMENTS - (THERMOCOUPLES / RTD/ THERMOSTATS ETC,https://aimsgt.com
AIMS OIL AND GAS EQUIPMENT TRADING,THERMOWELLS,https://aimsgt.com
AIMS OIL AND GAS EQUIPMENT TRADING,SOFTWARES - STANDARD & GENERAL APPLICATIONS,https://aimsgt.com
AIMS OIL AND GAS EQUIPMENT TRADING,SOFTWARES - FOR IT TECHNICAL SUPPORT,https://aimsgt.com
AIMS OIL AND GAS EQUIPMENT TRADING,SOFTWARES - FOR PETROLEUM DEVELOPMENT APPLICATIONS,https://aimsgt.com
AIMS OIL AND GAS EQUIPMENT TRADING,SOFTWARES - FOR ENGINEERING APPLICATIONS,https://aimsgt.com
AIMS OIL AND GAS EQUIPMENT TRADING,SOFTWARES - FOR ENTERPRISE BUSINESS SOLUTIONS,https://aimsgt.com
AIMS OIL AND GAS EQUIPMENT TRADING,ANTIFOAM - OIL,https://aimsgt.com
AIMS OIL AND GAS EQUIPMENT TRADING,ANTIFOAM - WATER,https://aimsgt.com
AIMS OIL AND GAS EQUIPMENT TRADING,BIOCIDE - OIL LINES,https://aimsgt.com
AIMS OIL AND GAS EQUIPMENT TRADING,BIOCIDE - WATER LINES,https://aimsgt.com
AIMS OIL AND GAS EQUIPMENT TRADING,CHEMICALS - PRODUCTION,https://aimsgt.com
AIMS OIL AND GAS EQUIPMENT TRADING,CHEMICALS - PRODUCTION,https://aimsgt.com
AIMS OIL AND GAS EQUIPMENT TRADING,DEMULSIFIER - CRUDE OIL,https://aimsgt.com
AIMS OIL AND GAS EQUIPMENT TRADING,INHIBITORS - ASPHALTENE & PARAFFIN,https://aimsgt.com
AIMS OIL AND GAS EQUIPMENT TRADING,INHIBITORS -  OIL LINES,https://aimsgt.com
AIMS OIL AND GAS EQUIPMENT TRADING,INHIBITOR- SCALE & CORROSION,https://aimsgt.com
AIMS OIL AND GAS EQUIPMENT TRADING,CHEMICALS & SOLVENTS - INDUSTRIAL,https://aimsgt.com
AIMS OIL AND GAS EQUIPMENT TRADING,CHEMICALS & SOLVENTS - INDUSTRIAL,https://aimsgt.com
AIMS OIL AND GAS EQUIPMENT TRADING,"CATALYSTS - (ACTIVATED CARBON, ALUMINA BALLS & CERAMIC BALLS",https://aimsgt.com
AIMS OIL AND GAS EQUIPMENT TRADING,"CATALYSTS - (ACTIVATED CARBON, ALUMINA BALLS & CERAMIC BALLS",https://aimsgt.com
AIMS OIL AND GAS EQUIPMENT TRADING,CATALYST - CRACKING,https://aimsgt.com
AIMS OIL AND GAS EQUIPMENT TRADING,CATALYST - CRACKING,https://aimsgt.com
AIMS OIL AND GAS EQUIPMENT TRADING,CATALYST - LOADING/UNLOADING PACKAGE,https://aimsgt.com
AIMS OIL AND GAS EQUIPMENT TRADING,MDEA (MONO-DIETHYLENE AMINE),https://aimsgt.com
AIMS OIL AND GAS EQUIPMENT TRADING,MDEA (MONO-DIETHYLENE AMINE),https://aimsgt.com
AIMS OIL AND GAS EQUIPMENT TRADING,MIDDLE DISTILLATE FLOW IMPROVER,https://aimsgt.com
AIMS OIL AND GAS EQUIPMENT TRADING,MOLECULAR SIEVE,https://aimsgt.com
AIMS OIL AND GAS EQUIPMENT TRADING,OTHER CHEMICALS/ CLEANERS / CATALYSTS,https://aimsgt.com
AIMS OIL AND GAS EQUIPMENT TRADING,OTHER ADDITIVES,https://aimsgt.com
AIMS OIL AND GAS EQUIPMENT TRADING,OTHER ADDITIVES,https://aimsgt.com
AIMS OIL AND GAS EQUIPMENT TRADING,CATALYST - DEHYDROGENATION,https://aimsgt.com
AIMS OIL AND GAS EQUIPMENT TRADING,CATALYST - HYDROCRACKING,https://aimsgt.com
AIMS OIL AND GAS EQUIPMENT TRADING,"LUBRICANT PLANT RELATED CHEMICALS (ADDITIVES, ETC.)",https://aimsgt.com
AIMS OIL AND GAS EQUIPMENT TRADING,SAMPLER SYSTEM - CRUDE OIL & GAS,https://aimsgt.com
AIMS OIL AND GAS EQUIPMENT TRADING,FOAM GENERATING SYSTEM,https://aimsgt.com
AIMS OIL AND GAS EQUIPMENT TRADING,INERT GAS SUPPRESSION SYSTEM ( UL LISTED / FM APPROVED),https://aimsgt.com
AIMS OIL AND GAS EQUIPMENT TRADING,SPRINKLER / DELUGE SYSTEMS - FOR FIRE FIGHTING,https://aimsgt.com
AIMS OIL AND GAS EQUIPMENT TRADING,"GAS SUPPRESSION SYSTEM ( CO2 , FM200 ETC)",https://aimsgt.com
AIMS OIL AND GAS EQUIPMENT TRADING,GAS DETECTORS,https://aimsgt.com
AIMS OIL AND GAS EQUIPMENT TRADING,SAFETY WEARS - FIRE RETARDANT (COVERALL),https://aimsgt.com
AIMS OIL AND GAS EQUIPMENT TRADING,"SAFETY WEARS - COTTON (COVERALL, DISPOSABLE)",https://aimsgt.com
AIR LIQUIDE GLOBAL E & C SOLUTIONSG,NITROGEN GENERATION PACKAGE -MEMBRANE TYPE,engineering.airliquide.com
AIR POWER NATIONAL FILTER FZCO,"FILTERS - INDUSTRIAL, BAG, PRESSURE AND VACUUM TYPE ETC",apnfilter.com
AIR PRODUCTS GULF GAS -   LLC,NITROGEN GENERATION PACKAGE -PSA,airproducts.me
AIR PRODUCTS GULF GAS -   LLC,GASES - INDUSTRIAL - FOR GENERAL USE,airproducts.me
AIR PRODUCTS GULF GAS -   LLC,"CYLINDER - OXYGEN, HYDROGEN AND NITROGEN ETC",airproducts.me
AIR PRODUCTS GULF GAS -   LLC,GASES MIXTURE - FOR INSTRUMENT CALIBRATION,airproducts.me
AIR PRODUCTS GULF GAS -   LLC,STANDARD GAS MIXTURES FOR LAB USE,airproducts.me
AIRA AUTOMATION VALVES TRADING LLC,"CHECK VALVE (FLANGED, SOCKET WELD, BUTTWELD & THREADED)",https://dubai.airaindia.com/
AIRA AUTOMATION VALVES TRADING LLC,FLANGED GATE VALVE,https://dubai.airaindia.com/
Ajabshah Plastics LLC,WRAPPING MATERIALS,https://ajabshahindustries.com/
Ajanta Packaging FZC,MARKING/LABELLING MATERIAL,https://ajanta.ae/
AJMAL STEEL TUBES & PIPES INDUSTRIE,GENERAL USE MATERIALS & REQUISITES - FOR MECHANICAL WORKSHOP,http://www.ajmalpipes.com/
AJMAL STEEL TUBES & PIPES INDUSTRIE,"PIPES, (CS), API 5L, HFW, Sour (LINE PIPES)",http://www.ajmalpipes.com/
AJMAL STEEL TUBES & PIPES INDUSTRIE,"PIPES, (CS), API 5L,  HFW, Non-Sour (LINE PIPES)",http://www.ajmalpipes.com/
AJMAL STEEL TUBES & PIPES INDUSTRIE,PIPES - GALVANIZED,http://www.ajmalpipes.com/
AJMAL STEEL TUBES & PIPES INDUSTRIE,TUBES: CARBON STEEL SEAMLESS/WELDED,http://www.ajmalpipes.com/
AJMAL STEEL TUBES & PIPES INDUSTRIE,CASING & TUBING PIPES - ERW (ALL GRADES),http://www.ajmalpipes.com/
AJMAL STEEL TUBES & PIPES INDUSTRIE,WIRE MESH & FENCING MATERIALS,http://www.ajmalpipes.com/
AJMAL STEEL TUBES & PIPES INDUSTRIE,SCAFFOLDING MATERIALS,http://www.ajmalpipes.com/
AJS Techno Flow,PALLETS,http://ajstechnoflow.com/
AKER SOLUTIONS LIMITED,UMBILICAL CABLE ,https://www.akersolutions.com/
AKZO NOBEL UAE PAINTS L.L.C..,PAINTS- INDUSTRIAL & MARINE COATING,https://www.akzonobel.com/en/me
AKZO NOBEL UAE PAINTS L.L.C..,COATING MATERIAL AND  FIREPROOFING EQUIPMENT,https://www.akzonobel.com/en/me
AL ABBAS INTERIOR ENVIRONMENT LLC,"OFFICE FURNITURE GENERAL(TABLE CHAIR, CUPBOARD ETC)",https://aaie.ae/
AL ABBAS INTERIOR ENVIRONMENT LLC,MODULAR OFFICE FURNITURE  (WORK STATION),https://aaie.ae/
AL ABBAS INTERIOR ENVIRONMENT LLC,FURNITURE-SCHOOL,https://aaie.ae/
AL ABBAS INTERIOR ENVIRONMENT LLC,DOCUMENTATION MANAGEMENT & FILING SYSTEMS,https://aaie.ae/
AL ABBAS TRADING COMPANY L.L.C.,COMPUTERS - MAINFRAME & SUPER COMPUTERS,https://alabbastrading.ae/
AL ABBAS TRADING COMPANY L.L.C.,COMPUTERS - LAPTOP (NOTE BOOK),https://alabbastrading.ae/
AL ABBAS TRADING COMPANY L.L.C.,COMPUTER SERVERS,https://alabbastrading.ae/
AL ABBAS TRADING COMPANY L.L.C.,"PERIPHERALS / ACCESSORIES - FOR PC'S - (PRINTERS, SCANNERS,",https://alabbastrading.ae/
AL ABBAS TRADING COMPANY L.L.C.,"PERIPHERALS / ACCESSORIES - FOR PC'S - (PRINTERS, SCANNERS,",https://alabbastrading.ae/
AL ABBAS TRADING COMPANY L.L.C.,CONSUMABLES FOR COMPUTER PEREPHERALS,https://alabbastrading.ae/
AL ABBAS TRADING COMPANY L.L.C.,"OFFICE MACHINES ( PHOTOCOPY, LAMINATING, SHREDDER, FAX ETC)",https://alabbastrading.ae/
AL ABBAS TRADING COMPANY L.L.C.,"OFFICE MACHINES ( PHOTOCOPY, LAMINATING, SHREDDER, FAX ETC)",https://alabbastrading.ae/
AL ABBAS TRADING COMPANY L.L.C.,STATIONARIES & OFFICE CONSUMABLES,https://alabbastrading.ae/
AL ABBAS TRADING COMPANY L.L.C.,STATIONARIES & OFFICE CONSUMABLES,https://alabbastrading.ae/
AL ABBAS TRADING COMPANY L.L.C.,STATIONARIES & OFFICE CONSUMABLES,https://alabbastrading.ae/
AL AHLIA OIL-FIELDS DEVELOPMENT CO.,TURBINES - GAS -(INDUSTRIAL/SEMI INDUSTRIAL),alahliagroup.com/oilfield/
AL AHLIA OIL-FIELDS DEVELOPMENT CO.,"PARTS FOR  TURBINES -( BLADES, COMPONENTS ETC)",alahliagroup.com/oilfield/
AL AHLIA OIL-FIELDS DEVELOPMENT CO.,PUMPS - SULPHUR,alahliagroup.com/oilfield/
AL AHLIA OIL-FIELDS DEVELOPMENT CO.,SULPHUR RECOVERY PACKAGES,alahliagroup.com/oilfield/
AL AHLIA OIL-FIELDS DEVELOPMENT CO.,VALVES - SAFETY RELIEF,alahliagroup.com/oilfield/
AL AHLIA OIL-FIELDS DEVELOPMENT CO.,SELF CONTAINED SURFACE SAFETY VALVE SYSTEM,alahliagroup.com/oilfield/
AL AHLIA OIL-FIELDS DEVELOPMENT CO.,FLOW METERS - TURBINE/POSITIVE DISPLACEMENT TYPE,alahliagroup.com/oilfield/
AL AHLIA OIL-FIELDS DEVELOPMENT CO.,EXPANDABLE LINER HANGER,alahliagroup.com/oilfield/
AL AHLIA OIL-FIELDS DEVELOPMENT CO.,BLAST JOINTS,alahliagroup.com/oilfield/
AL AHLIA OIL-FIELDS DEVELOPMENT CO.,WIRELINE ENTRY GUIDE (WLEG),alahliagroup.com/oilfield/
AL AHLIA OIL-FIELDS DEVELOPMENT CO.,SIDE POCKET MANDREL,alahliagroup.com/oilfield/
AL AHLIA OIL-FIELDS DEVELOPMENT CO.,"TUBING, CONTROL LINE & FITTING",alahliagroup.com/oilfield/
AL AHLIA OIL-FIELDS DEVELOPMENT CO.,LANDING NIPPLES,alahliagroup.com/oilfield/
AL AHLIA OIL-FIELDS DEVELOPMENT CO.,"COUPLING, FLOW",alahliagroup.com/oilfield/
AL AHLIA OIL-FIELDS DEVELOPMENT CO.,EXPANSION (TRAVEL TELESCOPIC) JOINT,alahliagroup.com/oilfield/
AL AHLIA OIL-FIELDS DEVELOPMENT CO.,CHEMICAL INJECTION SUB.,alahliagroup.com/oilfield/
AL AHLIA OIL-FIELDS DEVELOPMENT CO.,FLOATING  EQUIPMENT,alahliagroup.com/oilfield/
AL AHLIA OIL-FIELDS DEVELOPMENT CO.,"CEMENT RETAINERS (COMPOSITE BRIDGE PLUGS, SQUEEZE PACKERS)",alahliagroup.com/oilfield/
AL AHLIA OIL-FIELDS DEVELOPMENT CO.,STAGE CEMENTING EQUIPMENT - STANDARD,alahliagroup.com/oilfield/
AL AHLIA OIL-FIELDS DEVELOPMENT CO.,STAGE CEMENTING EQUIPMENT - GAS SERVICE,alahliagroup.com/oilfield/
AL AHLIA OIL-FIELDS DEVELOPMENT CO.,"PACKERS, RETRIEVABLE PRODUCTION",alahliagroup.com/oilfield/
AL AHLIA OIL-FIELDS DEVELOPMENT CO.,SURFACE CONTROLLED SUB-SURFACE SAFETY VALVE (SC-SSSV),alahliagroup.com/oilfield/
AL AHLIA OIL-FIELDS DEVELOPMENT CO.,SURFACE CONTROLLED SUB-SURFACE SAFETY VALVE (SC-SSSV),alahliagroup.com/oilfield/
AL AHLIA OIL-FIELDS DEVELOPMENT CO.,INFLOW CONTROL (ICD/ICV) FOR OIL WELLS,alahliagroup.com/oilfield/
AL AHLIA OIL-FIELDS DEVELOPMENT CO.,GAS LIFT SYSTEM,alahliagroup.com/oilfield/
AL AHLIA OIL-FIELDS DEVELOPMENT CO.,GAS LIFT SYSTEM,alahliagroup.com/oilfield/
AL AHWAL MECHANICAL EQUIPMENT TRADI,WELDING ELECTRODES & RELATED REQUISITES,https://alahwaltech.com/
AL AHWAL MECHANICAL EQUIPMENT TRADI,TUBES - FINNED -ALL METALS,https://alahwaltech.com/
AL AITMADI TRADING,HAND TOOLS & CONSUMABLES - FOR MECHANICAL WORKSHOP,https://www.aitmaditrading.com/
AL AITMADI TRADING,GENERAL USE/ BULK MATERIALS & REQUISITES - FOR INSTRUMENT WO,https://www.aitmaditrading.com/
AL AITMADI TRADING,GENERAL USE/ BULK MATERIALS & REQUISITES - FOR INSTRUMENT WO,https://www.aitmaditrading.com/
AL ARABIA FOR SAFETY & SECURITY -,HOSES & FITTINGS(INDUS)-FOR GEN USE  INCL OXYACETYLENE HOSE,al-majid.com/group_businesses/contracting-services/al-arabia-for-safety-security/
AL ARABIA FOR SAFETY & SECURITY -,VALVES CONTROL - ALL TYPE,al-majid.com/group_businesses/contracting-services/al-arabia-for-safety-security/
AL ARABIA FOR SAFETY & SECURITY -,FOAM GENERATING SYSTEM,al-majid.com/group_businesses/contracting-services/al-arabia-for-safety-security/
AL ARABIA FOR SAFETY & SECURITY -,SPRINKLER / DELUGE SYSTEMS - FOR FIRE FIGHTING,al-majid.com/group_businesses/contracting-services/al-arabia-for-safety-security/
AL ARABIA FOR SAFETY & SECURITY -,EYE WASH/EYEWASH STATIONS,al-majid.com/group_businesses/contracting-services/al-arabia-for-safety-security/
Al Badar Graphics For Printing Serv,PRINTING MACHINERY AND ACCESSORIES,https://printarabia.ae/
AL BADRI TRADERS COMPANY LLC,STRAPS / BINDING / PACKING ITEMS,albadrim.com
AL BADRI TRADERS COMPANY LLC,"MATERIALS FOR COATING PROTECTION (WRAPPING TAPE,)",albadrim.com
AL BADRI TRADERS COMPANY LLC,HEAT SHRINKABLE SLEEVES & TAPES,albadrim.com
AL BADRI TRADERS COMPANY LLC,HEAT SHRINKABLE SLEEVES & TAPES,albadrim.com
AL BADRI TRADERS COMPANY LLC,FLOW SWITCHES,albadrim.com
AL BADRI TRADERS COMPANY LLC,PRESSURE & DIFFERENTIAL PRESSURE TRANSMITTERS,albadrim.com
AL BADRI TRADERS COMPANY LLC,LEVEL SWITCHES,albadrim.com
AL BADRI TRADERS COMPANY LLC,LEVEL GAUGES / SIGHT GLASS,albadrim.com
AL BADRI TRADERS COMPANY LLC,TEMPERATURE SWITCHES,albadrim.com
AL BADRI TRADERS COMPANY LLC,TEMPERATURE GAUGES/ INDICATORS/ THERMOMETERS,albadrim.com
AL BADRI TRADERS COMPANY LLC,TEMPERATURE GAUGES/ INDICATORS/ THERMOMETERS,albadrim.com
AL BADRI TRADERS COMPANY LLC,"OILS, LUBRICANTS, GREASES - FOR GENERAL USE",albadrim.com
AL BADRI TRADERS COMPANY LLC,ESCAPE SET (BREATHING SET),albadrim.com
AL BADRI TRADERS COMPANY LLC,MEDICINES,albadrim.com
AL BADRI TRADERS COMPANY LLC,AUDIO / VIDEO ELECTRONIC EQUIPMENT(TV /DVD/PROJECTOR ETC),albadrim.com
AL BAIT AL RAQI PREFAB HOUSES IND.,PORTACABIN (CARAVAN),https://albaitalraqi.com/
AL BAKER TRADING ESTABLISHMENT,MEDICINES,https://www.albakerq.com/
AL BAKER TRADING ESTABLISHMENT,MEDICINES,https://www.albakerq.com/
AL BAKER TRADING ESTABLISHMENT,MEDICINES,https://www.albakerq.com/
AL BAKER TRADING ESTABLISHMENT,MEDICINES,https://www.albakerq.com/
AL BAKER TRADING ESTABLISHMENT,MEDICINES,https://www.albakerq.com/
AL BAKER TRADING ESTABLISHMENT,MEDICINES,https://www.albakerq.com/
AL BAKER TRADING ESTABLISHMENT,MEDICINES,https://www.albakerq.com/
AL BAKER TRADING ESTABLISHMENT,MEDICINES,https://www.albakerq.com/
AL BAKER TRADING ESTABLISHMENT,MEDICINES,https://www.albakerq.com/
AL BAZ OIL FIELD EQUIPMENT LLC,"CEMENTING ACCESSORIES  (CENTRALIZERS, STOP COLLARS, SCRATCHE",https://www.albauae.com/
AL BAZ OIL FIELD EQUIPMENT LLC,"OILS, LUBRICANTS, GREASES - FOR GENERAL USE",https://www.albauae.com/
AL BAZ OIL FIELD EQUIPMENT LLC,"ABSORBENT FOR OIL (PADS, BOOMS ETC)",https://www.albauae.com/
AL DHANNA INDUSTRIES,PALLETS,https://aldhanna.com/
AL DHARIS CONTRACTING & GENERAL MAI,FIRE DETECTORS,https://aldharisgulf.ae/
Al Emaar Cement Products Factory,BUILDING MATERIALS – TILES ( FLOORING & WALL ) & ACCESSORIES,https://eamarreadymix.com/
Al Emaar Cement Products Factory,BUILDING MATERIALS - BRICKS AND BLOCKS,https://eamarreadymix.com/
AL FAKHIRA EQUIPMENT ESTABLISHMENT,PUBLIC ADDRESS & SOUND SYSTEMS,Wikov Contact
AL FUTTAIM AUTO & MACHINERY COMPANY,COMPRESSORS - CENTRIFUGAL (AIR),famco-international.com/en-ae
AL FUTTAIM AUTO & MACHINERY COMPANY,COMPRESSORS - RECIPROCATING (AIR & OTHER UTILITIES),famco-international.com/en-ae
AL FUTTAIM AUTO & MACHINERY COMPANY,COMPRESSORS ROTARY / SCREW & SPARES,famco-international.com/en-ae
AL FUTTAIM AUTO & MACHINERY COMPANY,COMPRESSORS ROTARY,famco-international.com/en-ae
AL FUTTAIM AUTO & MACHINERY COMPANY,COMPRESSORS - INSTRUMENT AIR COMPRESSOR PACKAGE,famco-international.com/en-ae
AL FUTTAIM AUTO & MACHINERY COMPANY,"VALVES,SPARES AND ACCESSORIES - FOR  COMPRESSORS",famco-international.com/en-ae
AL FUTTAIM AUTO & MACHINERY COMPANY,ENGINES-DIESEL,famco-international.com/en-ae
AL FUTTAIM AUTO & MACHINERY COMPANY,FORKLIFTS ALL TYPES,famco-international.com/en-ae
AL FUTTAIM AUTO & MACHINERY COMPANY,PNEUMATIC TOOLS AND ACCESSORIES,famco-international.com/en-ae
AL FUTTAIM AUTO & MACHINERY COMPANY,MOTORS - AIR OPERATED,famco-international.com/en-ae
AL FUTTAIM AUTO & MACHINERY COMPANY,VEHICLES - TRUCKS & BUSES,famco-international.com/en-ae
AL FUTTAIM ELECTRONICS COMPANY - AB,COMPUTERS - LAPTOP (NOTE BOOK),https://www.alfuttaim.com/
AL GHAITH INDUSTRIES LLC,DRILLING CHEMICALS (MUD & BRINE),https://alghaith.ae/
AL GHAITH INDUSTRIES LLC,CHEMICALS - PRODUCTION,https://alghaith.ae/
AL GHAITH INDUSTRIES LLC,CHEMICALS & SOLVENTS - INDUSTRIAL,https://alghaith.ae/
AL GHAITH INDUSTRIES LLC,CHEMICALS - FOR POTABLE WATER TREATMENT,https://alghaith.ae/
AL GHAITH INDUSTRIES LLC,OTHER ACIDS,https://alghaith.ae/
AL GHAITH OIL-FIELD SUPPLIES & SERV,COLUMNS/TOWER (UPTO 50MM),https://www.alghaith.co.ae
AL GHAITH OIL-FIELD SUPPLIES & SERV,COLUMN/TOWER (51MM TO 125MM),https://www.alghaith.co.ae
AL GHAITH OIL-FIELD SUPPLIES & SERV,COLUMN/TOWER (51MM TO 125MM),https://www.alghaith.co.ae
AL GHAITH OIL-FIELD SUPPLIES & SERV,REACTORS,https://www.alghaith.co.ae
AL GHAITH OIL-FIELD SUPPLIES & SERV,REACTORS,https://www.alghaith.co.ae
AL GHAITH OIL-FIELD SUPPLIES & SERV,"PRESSURE VESSELS UPTO 35MM (CS/SS/AS/CLAD)""-U STAMP",https://www.alghaith.co.ae
AL GHAITH OIL-FIELD SUPPLIES & SERV,PRESSURE VESSELS 36 MM TO 100MM (CS/SS/AS /CLAD)-U2- STAMP,https://www.alghaith.co.ae
AL GHAITH OIL-FIELD SUPPLIES & SERV,PRESSURE VESSELS 36 MM TO 100MM (CS/SS/AS /CLAD)-U2- STAMP,https://www.alghaith.co.ae
AL GHAITH OIL-FIELD SUPPLIES & SERV,PRESSURE VESSELS ABOVE  100MM (CS/SS/AS /CLAD),https://www.alghaith.co.ae
AL GHAITH OIL-FIELD SUPPLIES & SERV,HEAT EXCHANGERS  - SHELL & TUBES,https://www.alghaith.co.ae
AL GHAITH OIL-FIELD SUPPLIES & SERV,HEAT EXCHANGERS  - SHELL & TUBES,https://www.alghaith.co.ae
AL GHAITH OIL-FIELD SUPPLIES & SERV,"EXCHANGERS - SHELL & TUBE-CU-ALLOY, MONEL, LOW ALLOY",https://www.alghaith.co.ae
AL GHAITH OIL-FIELD SUPPLIES & SERV,SEPARATORS,https://www.alghaith.co.ae
AL GHAITH OIL-FIELD SUPPLIES & SERV,INTERNALS FOR SEPARATORS,https://www.alghaith.co.ae
AL GHAITH OIL-FIELD SUPPLIES & SERV,"TANKS, CYCLONES & SILOS- FOR GENERAL APPLICATIONS",https://www.alghaith.co.ae
AL GHAITH OIL-FIELD SUPPLIES & SERV,TURBINES - STEAM,https://www.alghaith.co.ae
AL GHAITH OIL-FIELD SUPPLIES & SERV,TURBINES - GAS -(INDUSTRIAL/SEMI INDUSTRIAL),https://www.alghaith.co.ae
AL GHAITH OIL-FIELD SUPPLIES & SERV,TURBINES - (AERO DERIVATIVES),https://www.alghaith.co.ae
AL GHAITH OIL-FIELD SUPPLIES & SERV,"PARTS FOR  TURBINES -( BLADES, COMPONENTS ETC)",https://www.alghaith.co.ae
AL GHAITH OIL-FIELD SUPPLIES & SERV,FILTERS & AIR INTAKE SYSTEMS - FOR TURBINE,https://www.alghaith.co.ae
AL GHAITH OIL-FIELD SUPPLIES & SERV,DOWNHOLE PUMPS - ELECTRIC SUBMERSIBLE -(ESP),https://www.alghaith.co.ae
AL GHAITH OIL-FIELD SUPPLIES & SERV,DOWNHOLE PUMPS - ELECTRIC SUBMERSIBLE -(ESP),https://www.alghaith.co.ae
AL GHAITH OIL-FIELD SUPPLIES & SERV,COMPRESSORS - RECIPROCATING (AIR & OTHER UTILITIES),https://www.alghaith.co.ae
AL GHAITH OIL-FIELD SUPPLIES & SERV,COMPRESSORS ROTARY / SCREW & SPARES,https://www.alghaith.co.ae
AL GHAITH OIL-FIELD SUPPLIES & SERV,COMPRESSORS - INSTRUMENT AIR COMPRESSOR PACKAGE,https://www.alghaith.co.ae
AL GHAITH OIL-FIELD SUPPLIES & SERV,COMPRESSORS - INSTRUMENT AIR COMPRESSOR PACKAGE,https://www.alghaith.co.ae
AL GHAITH OIL-FIELD SUPPLIES & SERV,FLAME ARRESTORS,https://www.alghaith.co.ae
AL GHAITH OIL-FIELD SUPPLIES & SERV,HEATER PACKAGE  -DIRECT FIRED,https://www.alghaith.co.ae
AL GHAITH OIL-FIELD SUPPLIES & SERV,HEATER PACKAGE  -INDIRECT FIRED,https://www.alghaith.co.ae
AL GHAITH OIL-FIELD SUPPLIES & SERV,BURNERS FOR  HEATERS,https://www.alghaith.co.ae
AL GHAITH OIL-FIELD SUPPLIES & SERV,BURNERS FOR  BOILERS,https://www.alghaith.co.ae
AL GHAITH OIL-FIELD SUPPLIES & SERV,DRYERS -INSTRUMENT AIR,https://www.alghaith.co.ae
AL GHAITH OIL-FIELD SUPPLIES & SERV,DRYERS -INSTRUMENT AIR,https://www.alghaith.co.ae
AL GHAITH OIL-FIELD SUPPLIES & SERV,LPG DRYER - SMALL SKIDS,https://www.alghaith.co.ae
AL GHAITH OIL-FIELD SUPPLIES & SERV,FLARE SYSTEM-CONVENTIONAL,https://www.alghaith.co.ae
AL GHAITH OIL-FIELD SUPPLIES & SERV,FLARE SYSTEM-CONVENTIONAL,https://www.alghaith.co.ae
AL GHAITH OIL-FIELD SUPPLIES & SERV,FLARE SYSTEM-CONVENTIONAL,https://www.alghaith.co.ae
AL GHAITH OIL-FIELD SUPPLIES & SERV,FLARE SYSTEM-REDUCED FLARE,https://www.alghaith.co.ae
AL GHAITH OIL-FIELD SUPPLIES & SERV,FLARE TIPS & ACCESSORIES,https://www.alghaith.co.ae
AL GHAITH OIL-FIELD SUPPLIES & SERV,INCINERATORS,https://www.alghaith.co.ae
AL GHAITH OIL-FIELD SUPPLIES & SERV,"FILTERS - INDUSTRIAL, BAG, PRESSURE AND VACUUM TYPE ETC",https://www.alghaith.co.ae
AL GHAITH OIL-FIELD SUPPLIES & SERV,HOSES & FITTINGS(INDUS)-FOR GEN USE  INCL OXYACETYLENE HOSE,https://www.alghaith.co.ae
AL GHAITH OIL-FIELD SUPPLIES & SERV,"STRUCTURAL MATERIAL(BARS, ROD, SECTIONS ETC)",https://www.alghaith.co.ae
AL GHAITH OIL-FIELD SUPPLIES & SERV,STEEL STRUCTURE FABRICATED,https://www.alghaith.co.ae
AL GHAITH OIL-FIELD SUPPLIES & SERV,STEEL STRUCTURE - PRE-ENGINEERED STEEL BUILDING,https://www.alghaith.co.ae
AL GHAITH OIL-FIELD SUPPLIES & SERV,PNEUMATIC TOOLS AND ACCESSORIES,https://www.alghaith.co.ae
AL GHAITH OIL-FIELD SUPPLIES & SERV,REINFORCED THERMOPLASTIC PIPE (RTP) & FITTINGS,https://www.alghaith.co.ae
AL GHAITH OIL-FIELD SUPPLIES & SERV,REINFORCED THERMOPLASTIC PIPE (RTP) & FITTINGS,https://www.alghaith.co.ae
AL GHAITH OIL-FIELD SUPPLIES & SERV,PIPES - COPPER ALLOY,https://www.alghaith.co.ae
AL GHAITH OIL-FIELD SUPPLIES & SERV,PIPES - SS (ALL GRADES),https://www.alghaith.co.ae
AL GHAITH OIL-FIELD SUPPLIES & SERV,PIPES - SPECIAL ALLOYS - ALL SIZES,https://www.alghaith.co.ae
AL GHAITH OIL-FIELD SUPPLIES & SERV,PIPES - FLEXIBLE TYPE (RISERS),https://www.alghaith.co.ae
AL GHAITH OIL-FIELD SUPPLIES & SERV,PIPELINE BARRED TEES,https://www.alghaith.co.ae
AL GHAITH OIL-FIELD SUPPLIES & SERV,PIPES & FITTINGS -  CLADDED,https://www.alghaith.co.ae
AL GHAITH OIL-FIELD SUPPLIES & SERV,FABRICATED PIPE SPOOL  (CS/SS/AS),https://www.alghaith.co.ae
AL GHAITH OIL-FIELD SUPPLIES & SERV,EXPANSION JOINTS (BELLOWS) METALLIC,https://www.alghaith.co.ae
AL GHAITH OIL-FIELD SUPPLIES & SERV,EXPANSION JOINTS (BELLOWS) METALLIC,https://www.alghaith.co.ae
